Uniqueid,Word,Condition,Listnum,Spatial_Input_Position,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SUPPER,"temporal, read aloud",9,10,7,6,15.321,12,0,1,Temporal,7,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ATOM,"temporal, read aloud",9,2,8,8,16.355,12,1,0,Temporal,8,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ARM,"temporal, read aloud",9,1,9,9,14.271,12,1,0,Temporal,9,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,NOMAD,"temporal, read aloud",9,7,10,10,13.037,12,1,0,Temporal,10,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SEAGULL,"temporal, read aloud",9,9,11,7,17.455,12,0,4,Temporal,11,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TART,"temporal, read aloud",9,11,12,12,1.788,12,1,0,Temporal,12,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MASK,"temporal, read aloud",10,6,1,1,2.678,8,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DIME,"temporal, read aloud",10,2,2,2,3.927,8,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SKILLET,"temporal, read aloud",10,8,3,3,5.311,8,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,REPORT,"temporal, read aloud",10,7,4,4,6.561,8,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HARP,"temporal, read aloud",10,4,5,5,7.661,8,1,0,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HOUND,"temporal, read aloud",10,5,6,6,8.545,8,1,0,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,COD,"temporal, read aloud",10,1,7,7,9.978,8,1,0,Temporal,7,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HANDBAG,"temporal, read aloud",10,3,8,8,11.078,8,1,0,Temporal,8,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TROUT,"temporal, read aloud",11,14,1,1,5.31,16,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SWIMMER,"temporal, read aloud",11,13,2,2,26.278,16,1,0,Temporal,2,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CAPTIVE,"temporal, read aloud",11,3,3,3,6.527,16,1,0,Temporal,3,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,GALLON,"temporal, read aloud",11,6,4,4,8.893,16,1,0,Temporal,4,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ULCER,"temporal, read aloud",11,15,5,5,10.327,16,1,0,Temporal,5,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,WORKER,"temporal, read aloud",11,16,6,6,13.294,16,1,0,Temporal,6,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SALAD,"temporal, read aloud",11,10,7,9,44.978,16,0,2,Temporal,7,Aloud,14
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,BUG,"temporal, read aloud",11,2,8,10,47.511,16,0,2,Temporal,8,Aloud,16
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DRILL,"temporal, read aloud",11,5,9,8,43.562,16,0,1,Temporal,9,Aloud,13
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CROSS,"temporal, read aloud",11,4,10,7,41.445,16,0,3,Temporal,10,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MILDEW,"temporal, read aloud",11,7,11,11,46.279,16,1,0,Temporal,11,Aloud,15
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SIBLING,"temporal, read aloud",11,12,12,12,28.628,16,1,0,Temporal,12,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SHELTER,"temporal, read aloud",11,11,13,13,36.278,16,1,0,Temporal,13,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SADDLE,"temporal, read aloud",11,9,14,14,34.745,16,1,0,Temporal,14,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,PEANUT,"temporal, read aloud",11,8,15,15,32.111,16,1,0,Temporal,15,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,BACON,"temporal, read aloud",11,1,16,16,39.145,16,1,0,Temporal,16,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,LOVER,"temporal, read aloud",12,6,1,1,2.216,12,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,PADDLE,"temporal, read aloud",12,8,2,2,4.066,12,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,AIRPORT,"temporal, read aloud",12,1,3,3,5.299,12,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,POISON,"temporal, read aloud",12,9,4,4,7.483,12,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ORCHID,"temporal, read aloud",12,7,5,5,9.099,12,1,0,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SALMON,"temporal, read aloud",12,10,6,6,11.966,12,1,0,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SODA,"temporal, read aloud",12,12,7,11,16.784,12,0,4,Temporal,7,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CRAB,"temporal, read aloud",12,3,8,8,14.099,12,1,0,Temporal,8,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HIKER,"temporal, read aloud",12,5,9,10,15.916,12,0,1,Temporal,9,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SHIRT,"temporal, read aloud",12,11,10,9,15.116,12,0,1,Temporal,10,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CUSTARD,"temporal, read aloud",12,4,11,7,13.049,12,0,4,Temporal,11,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,COBRA,"temporal, read aloud",12,2,12,12,17.65,12,1,0,Temporal,12,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TRIBE,"temporal, read aloud",13,7,1,1,1.976,8,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,GUARD,"temporal, read aloud",13,3,2,2,3.126,8,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,BABY,"temporal, read aloud",13,1,3,3,4.576,8,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,POWDER,"temporal, read aloud",13,6,4,4,5.876,8,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,VIKING,"temporal, read aloud",13,8,5,5,7.31,8,1,0,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HIGHWAY,"temporal, read aloud",13,4,6,6,9.593,8,1,0,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,PLUTO,"temporal, read aloud",13,5,7,7,10.777,8,1,0,Temporal,7,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,FIREMAN,"temporal, read aloud",13,2,8,8,11.86,8,1,0,Temporal,8,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SWORD,"temporal, read aloud",14,13,1,1,4.344,16,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,FRAME,"temporal, read aloud",14,4,2,2,8.127,16,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ROCKET,"temporal, read aloud",14,9,3,3,10.161,16,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CIGAR,"temporal, read aloud",14,2,4,4,11.396,16,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,LEADER,"temporal, read aloud",14,5,5,5,12.527,16,1,0,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,XEROX,"temporal, read aloud",14,16,6,6,14.545,16,1,0,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,WASP,"temporal, read aloud",14,15,7,7,15.912,16,1,0,Temporal,7,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MAILBOX,"temporal, read aloud",14,6,8,8,18.795,16,1,0,Temporal,8,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TABLE,"temporal, read aloud",14,14,9,13,37.73,16,0,4,Temporal,9,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,PARROT,"temporal, read aloud",14,8,10,10,41.497,16,1,0,Temporal,10,Aloud,15
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,FLESH,"temporal, read aloud",14,3,11,11,42.597,16,1,0,Temporal,11,Aloud,16
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,OUTLAW,"temporal, read aloud",14,7,12,9,40.296,16,0,3,Temporal,12,Aloud,14
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SLIDE,"temporal, read aloud",14,10,13,14,36.713,16,0,1,Temporal,13,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CASHIER,"temporal, read aloud",14,1,14,12,39.046,16,0,2,Temporal,14,Aloud,13
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,STUDENT,"temporal, read aloud",14,12,15,15,35.48,16,1,0,Temporal,15,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SNAKE,"temporal, read aloud",14,11,16,16,34.463,16,1,0,Temporal,16,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SHERIFF,"temporal, read aloud",15,10,1,1,2.756,12,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,VICTIM,"temporal, read aloud",15,12,2,4,9.557,12,0,2,Temporal,2,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,COUCH,"temporal, read aloud",15,3,3,3,8.172,12,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TWISTER,"temporal, read aloud",15,11,4,2,4.673,12,0,2,Temporal,4,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,LAVA,"temporal, read aloud",15,5,5,5,11.056,12,1,0,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DRUG,"temporal, read aloud",15,4,6,6,12.14,12,1,0,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MACHINE,"temporal, read aloud",15,6,7,8,15.291,12,0,1,Temporal,7,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,RACKET,"temporal, read aloud",15,9,8,7,14.24,12,0,1,Temporal,8,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,BOUQUET,"temporal, read aloud",15,1,9,11,18.141,12,0,2,Temporal,9,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MOP,"temporal, read aloud",15,7,10,9,16.357,12,0,1,Temporal,10,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,PISTOL,"temporal, read aloud",15,8,11,10,17.306,12,0,1,Temporal,11,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,COIN,"temporal, read aloud",15,2,12,12,19.54,12,1,0,Temporal,12,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,NURSE,"temporal, read aloud",16,11,1,1,2.585,16,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DOLPHIN,"temporal, read aloud",16,4,2,2,4.102,16,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SPOOL,"temporal, read aloud",16,15,3,3,5.536,16,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HONEY,"temporal, read aloud",16,6,4,4,7.053,16,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CLAMP,"temporal, read aloud",16,2,5,9,28.287,16,0,4,Temporal,5,Aloud,13
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,LOFT,"temporal, read aloud",16,10,6,11,31.188,16,0,5,Temporal,6,Aloud,15
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,BARLEY,"temporal, read aloud",16,1,7,10,29.688,16,0,3,Temporal,7,Aloud,14
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,INFANT,"temporal, read aloud",16,7,8,7,26.237,16,0,1,Temporal,8,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SISTER,"temporal, read aloud",16,13,9,12,32.188,16,0,3,Temporal,9,Aloud,16
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,COCOON,"temporal, read aloud",16,3,10,6,22.42,16,0,4,Temporal,10,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TRUCK,"temporal, read aloud",16,16,11,13,15.237,16,0,2,Temporal,11,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SPACE,"temporal, read aloud",16,14,12,14,16.586,16,0,2,Temporal,12,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,LAGOON,"temporal, read aloud",16,9,13,15,20.27,16,0,2,Temporal,13,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,KEEPER,"temporal, read aloud",16,8,14,8,27.253,16,0,6,Temporal,14,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,FILM,"temporal, read aloud",16,5,15,5,24.17,16,0,10,Temporal,15,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,RECEIPT,"temporal, read aloud",16,12,16,16,18.203,16,1,0,Temporal,16,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,GAVEL,"temporal, read aloud",17,4,1,1,3.365,8,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DANCER,"temporal, read aloud",17,3,2,2,4.498,8,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HATCHET,"temporal, read aloud",17,6,3,3,6.082,8,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,PIMPLE,"temporal, read aloud",17,7,4,4,7.332,8,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CLAM,"temporal, read aloud",17,2,5,5,8.348,8,1,0,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,RADISH,"temporal, read aloud",17,8,6,6,9.799,8,1,0,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,APRON,"temporal, read aloud",17,1,7,7,10.948,8,1,0,Temporal,7,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,GRILL,"temporal, read aloud",17,5,8,8,12.248,8,1,0,Temporal,8,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HUSBAND,"temporal, read aloud",18,4,1,1,6.169,12,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DIVER,"temporal, read aloud",18,2,2,2,7.169,12,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SEAFOOD,"temporal, read aloud",18,11,3,3,8.636,12,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TREAT,"temporal, read aloud",18,12,4,4,9.886,12,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ROD,"temporal, read aloud",18,10,5,5,11.037,12,1,0,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CASHEW,"temporal, read aloud",18,1,6,6,12.253,12,1,0,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MAMMAL,"temporal, read aloud",18,5,7,11,17.787,12,0,4,Temporal,7,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MAPLE,"temporal, read aloud",18,6,8,10,19.72,12,0,2,Temporal,8,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,POSTAGE,"temporal, read aloud",18,9,9,7,23.02,12,0,2,Temporal,9,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,PACKAGE,"temporal, read aloud",18,8,10,8,23.988,12,0,2,Temporal,10,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,MONEY,"temporal, read aloud",18,7,11,9,21.137,12,0,2,Temporal,11,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DRAWING,"temporal, read aloud",18,3,12,12,25.02,12,1,0,Temporal,12,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,FRANCE,"temporal, read aloud",19,5,1,1,2.837,12,1,0,Temporal,1,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,EUROPE,"temporal, read aloud",19,4,2,2,4.137,12,1,0,Temporal,2,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CRAYON,"temporal, read aloud",19,2,3,3,6.036,12,1,0,Temporal,3,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ROOSTER,"temporal, read aloud",19,8,4,4,7.187,12,1,0,Temporal,4,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,BLADE,"temporal, read aloud",19,1,5,6,9.187,12,0,1,Temporal,5,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,EAGLE,"temporal, read aloud",19,3,6,5,8.32,12,0,1,Temporal,6,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TRENCH,"temporal, read aloud",19,10,7,12,18.138,12,0,5,Temporal,7,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,VELVET,"temporal, read aloud",19,12,8,9,15.97,12,0,1,Temporal,8,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,OX,"temporal, read aloud",19,6,9,7,20.322,12,0,2,Temporal,9,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,OZONE,"temporal, read aloud",19,7,10,11,11.587,12,0,1,Temporal,10,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,TURKEY,"temporal, read aloud",19,11,11,10,14.188,12,0,1,Temporal,11,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SPOON,"temporal, read aloud",19,9,12,8,19.254,12,0,4,Temporal,12,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,GARBAGE,"temporal, read aloud",20,6,1,1,3.563,16,1,0,Temporal,1,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,GRAVE,"temporal, read aloud",20,7,2,2,5.247,16,1,0,Temporal,2,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,STOMACH,"temporal, read aloud",20,15,3,3,6.914,16,1,0,Temporal,3,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,BUGGY,"temporal, read aloud",20,2,4,10,22.364,16,0,6,Temporal,4,Aloud,12
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,LION,"temporal, read aloud",20,11,5,4,8.897,16,0,1,Temporal,5,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,COFFEE,"temporal, read aloud",20,3,6,5,11.03,16,0,1,Temporal,6,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,DAISY,"temporal, read aloud",20,5,7,13,20.181,16,0,6,Temporal,7,Aloud,11
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ROBOT,"temporal, read aloud",20,14,8,9,24.781,16,0,1,Temporal,8,Aloud,14
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,HELMET,"temporal, read aloud",20,8,9,6,13.447,16,0,3,Temporal,9,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,LETTUCE,"temporal, read aloud",20,10,10,12,19.414,16,0,2,Temporal,10,Aloud,10
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,REBEL,"temporal, read aloud",20,12,11,8,23.764,16,0,3,Temporal,11,Aloud,13
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,APPLE,"temporal, read aloud",20,1,12,7,26.015,16,0,5,Temporal,12,Aloud,15
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CURTAIN,"temporal, read aloud",20,4,13,11,27.348,16,0,2,Temporal,13,Aloud,16
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,ROBIN,"temporal, read aloud",20,13,14,14,17.597,16,1,0,Temporal,14,Aloud,9
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,STOVE,"temporal, read aloud",20,16,15,15,16.28,16,1,0,Temporal,15,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,JAPAN,"temporal, read aloud",20,9,16,16,2.114,16,1,0,Temporal,16,Aloud,1
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,KITCHEN,"temporal, read aloud",21,4,1,1,3.728,8,1,0,Temporal,1,Aloud,3
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,RIFLE,"temporal, read aloud",21,5,2,2,5.012,8,1,0,Temporal,2,Aloud,4
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,GYMNAST,"temporal, read aloud",21,3,3,3,6.028,8,1,0,Temporal,3,Aloud,5
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SEAL,"temporal, read aloud",21,7,4,4,7.195,8,1,0,Temporal,4,Aloud,6
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,FEMALE,"temporal, read aloud",21,2,5,5,8.229,8,1,0,Temporal,5,Aloud,7
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SCOTCH,"temporal, read aloud",21,6,6,6,9.163,8,1,0,Temporal,6,Aloud,8
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,SERVANT,"temporal, read aloud",21,8,7,7,2.094,8,1,0,Temporal,7,Aloud,2
A1HLDOM6JTYYI2:3JNQLM5FT5TO9ADCDEP1D35EY7U2L6,CHEST,"temporal, read aloud",21,1,8,8,1.212,8,1,0,Temporal,8,Aloud,1
