Uniqueid,Word,Condition,Listnum,Spatial_Input_Order,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank,List_Type
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,CITRUS,"temporal, read silently, Varied",21,7,4,4,7.3365,12,1,0,Temporal,4,Silent,4,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,DENIM,"temporal, read silently, Varied",21,2,5,5,10.12220000000298,12,1,0,Temporal,5,Silent,5,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,DRAGON,"temporal, read silently, Varied",21,6,6,6,11.5525,12,1,0,Temporal,6,Silent,6,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,EAGLE,"temporal, read silently, Varied",21,8,7,7,13.032800000011921,12,1,0,Temporal,7,Silent,7,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,HERO,"temporal, read silently, Varied",21,10,8,8,14.41770000000298,12,1,0,Temporal,8,Silent,8,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,HIGHWAY,"temporal, read silently, Varied",21,11,9,9,15.61770000000298,12,1,0,Temporal,9,Silent,9,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,MOTOR,"temporal, read silently, Varied",21,9,10,10,17.33070000000298,12,1,0,Temporal,10,Silent,10,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,SPOUSE,"temporal, read silently, Varied",21,4,11,11,18.579,12,1,0,Temporal,11,Silent,11,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,WINDOW,"temporal, read silently, Varied",21,1,12,12,20.03480000001192,12,1,0,Temporal,12,Silent,12,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BANQUET,"temporal, read silently, Varied",22,2,1,1,1.0412999999970198,12,1,0,Temporal,1,Silent,1,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BIKE,"temporal, read silently, Varied",22,3,2,2,2.4214000000059603,12,1,0,Temporal,2,Silent,2,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,CLAM,"temporal, read silently, Varied",22,12,3,4,3.5774000000059605,12,0,1,Temporal,3,Silent,3,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,CRUTCH,"temporal, read silently, Varied",22,7,4,3,5.4331,12,0,1,Temporal,4,Silent,4,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,DANCER,"temporal, read silently, Varied",22,1,5,5,6.8882,12,1,0,Temporal,5,Silent,5,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,FILM,"temporal, read silently, Varied",22,4,6,6,8.1934,12,1,0,Temporal,6,Silent,6,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,HELMET,"temporal, read silently, Varied",22,11,7,7,9.6235,12,1,0,Temporal,7,Silent,7,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,NEUTRON,"temporal, read silently, Varied",22,10,8,8,11.079400000005961,12,1,0,Temporal,8,Silent,8,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,PERCH,"temporal, read silently, Varied",22,5,9,9,12.785900000005961,12,1,0,Temporal,9,Silent,9,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,SEAL,"temporal, read silently, Varied",22,8,10,10,14.090799999997019,12,1,0,Temporal,10,Silent,10,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,SPACE,"temporal, read silently, Varied",22,6,11,11,15.52090000000596,12,1,0,Temporal,11,Silent,11,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,STICKER,"temporal, read silently, Varied",22,9,12,12,17.05179999999702,12,1,0,Temporal,12,Silent,12,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BREAST,"temporal, read silently, Varied",23,7,1,1,2.4127000000029803,12,1,0,Temporal,1,Silent,1,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BUBBLE,"temporal, read silently, Varied",23,8,2,2,4.1196,12,1,0,Temporal,2,Silent,2,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BUNNY,"temporal, read silently, Varied",23,2,3,3,5.3995,12,1,0,Temporal,3,Silent,3,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,COUSIN,"temporal, read silently, Varied",23,3,4,4,6.779,12,1,0,Temporal,4,Silent,4,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,DAISY,"temporal, read silently, Varied",23,5,5,5,8.1342,12,1,0,Temporal,5,Silent,5,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,DRESSER,"temporal, read silently, Varied",23,9,6,6,9.499,12,1,0,Temporal,6,Silent,6,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,GUARD,"temporal, read silently, Varied",23,4,7,7,10.84479999999702,12,1,0,Temporal,7,Silent,7,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,HOUND,"temporal, read silently, Varied",23,1,8,8,12.17479999999702,12,1,0,Temporal,8,Silent,8,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,JURY,"temporal, read silently, Varied",23,10,9,9,13.605399999991059,12,1,0,Temporal,9,Silent,9,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,MOP,"temporal, read silently, Varied",23,6,10,10,14.97079999999702,12,1,0,Temporal,10,Silent,10,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,STONE,"temporal, read silently, Varied",23,12,11,11,16.450700000002982,12,1,0,Temporal,11,Silent,11,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,ZIPPER,"temporal, read silently, Varied",23,11,12,12,17.625,12,1,0,Temporal,12,Silent,12,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,AWARD,"temporal, read silently, Varied",24,5,1,1,2.0111000000089407,12,1,0,Temporal,1,Silent,1,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BUTCHER,"temporal, read silently, Varied",24,11,2,2,3.5675,12,1,0,Temporal,2,Silent,2,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,CAFE,"temporal, read silently, Varied",24,7,3,4,5.3995,12,0,1,Temporal,3,Silent,3,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,CLOTHES,"temporal, read silently, Varied",24,10,4,3,7.783300000011921,12,0,1,Temporal,4,Silent,4,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,CRICKET,"temporal, read silently, Varied",24,4,5,5,9.8757,12,1,0,Temporal,5,Silent,5,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,DRESS,"temporal, read silently, Varied",24,1,6,6,11.27190000000596,12,1,0,Temporal,6,Silent,6,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,INMATE,"temporal, read silently, Varied",24,6,7,7,12.362800000011921,12,1,0,Temporal,7,Silent,7,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,LONDON,"temporal, read silently, Varied",24,12,8,8,13.43490000000596,12,1,0,Temporal,8,Silent,8,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,PALACE,"temporal, read silently, Varied",24,2,9,9,14.892300000011922,12,1,0,Temporal,9,Silent,9,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,PIGMENT,"temporal, read silently, Varied",24,8,10,10,15.93910000000894,12,1,0,Temporal,10,Silent,10,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,PUDDLE,"temporal, read silently, Varied",24,3,11,11,17.34420000000298,12,1,0,Temporal,11,Silent,11,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,THIEF,"temporal, read silently, Varied",24,9,12,12,18.450900000005962,12,1,0,Temporal,12,Silent,12,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,ANTLER,"temporal, read silently, Varied",25,9,1,1,28.17190000000596,12,1,0,Temporal,1,Silent,1,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BLADE,"temporal, read silently, Varied",25,6,2,3,31.55920000000298,12,0,1,Temporal,2,Silent,3,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,CLIMBER,"temporal, read silently, Varied",25,11,3,2,30.104,12,0,1,Temporal,3,Silent,2,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,COUCH,"temporal, read silently, Varied",25,5,4,4,32.96480000001192,12,1,0,Temporal,4,Silent,4,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,GROUND,"temporal, read silently, Varied",25,12,5,5,34.39830000001192,12,1,0,Temporal,5,Silent,5,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,LADY,"temporal, read silently, Varied",25,1,6,6,35.67490000000596,12,1,0,Temporal,6,Silent,6,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,LAKE,"temporal, read silently, Varied",25,4,7,8,38.48580000001192,12,0,1,Temporal,7,Silent,8,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,MATCH,"temporal, read silently, Varied",25,8,8,7,37.00510000000894,12,0,1,Temporal,8,Silent,7,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,PIZZA,"temporal, read silently, Varied",25,7,9,9,39.81720000000298,12,1,0,Temporal,9,Silent,9,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,PLASTER,"temporal, read silently, Varied",25,3,10,10,41.12120000000298,12,1,0,Temporal,10,Silent,10,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,STATUE,"temporal, read silently, Varied",25,2,11,11,42.41390000000596,12,1,0,Temporal,11,Silent,11,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,WAGON,"temporal, read silently, Varied",25,10,12,12,43.63030000001192,12,1,0,Temporal,12,Silent,12,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,ARM,"temporal, read silently, Varied",26,7,1,1,10.07879999999702,12,1,0,Temporal,1,Silent,1,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BALLOON,"temporal, read silently, Varied",26,10,2,2,11.41089999999106,12,1,0,Temporal,2,Silent,2,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,COIN,"temporal, read silently, Varied",26,5,3,3,12.56279999999702,12,1,0,Temporal,3,Silent,3,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,COSTUME,"temporal, read silently, Varied",26,11,4,4,14.29479999999702,12,1,0,Temporal,4,Silent,4,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,EUROPE,"temporal, read silently, Varied",26,8,5,6,15.75029999999702,12,0,1,Temporal,5,Silent,5,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,FEMALE,"temporal, read silently, Varied",26,9,6,5,17.73319999998808,12,0,1,Temporal,6,Silent,6,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,HAMPER,"temporal, read silently, Varied",26,6,7,7,19.16329999999702,12,1,0,Temporal,7,Silent,7,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,LEG,"temporal, read silently, Varied",26,2,8,8,20.59769999998808,12,1,0,Temporal,8,Silent,8,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,MARSH,"temporal, read silently, Varied",26,4,9,9,21.749699999988078,12,1,0,Temporal,9,Silent,9,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,MONSTER,"temporal, read silently, Varied",26,3,10,10,22.9275,12,1,0,Temporal,10,Silent,10,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,RIVER,"temporal, read silently, Varied",26,12,11,11,24.20679999999702,12,1,0,Temporal,11,Silent,11,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,STAR,"temporal, read silently, Varied",26,1,12,12,25.46179999999702,12,1,0,Temporal,12,Silent,12,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,BRACES,"temporal, read silently, Varied",27,11,1,1,118.04740000000596,12,1,0,Temporal,1,Silent,1,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,FOX,"temporal, read silently, Varied",27,6,2,2,119.20159999999404,12,1,0,Temporal,2,Silent,2,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,KNIFE,"temporal, read silently, Varied",27,3,3,3,120.557,12,1,0,Temporal,3,Silent,3,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,PARENT,"temporal, read silently, Varied",27,2,4,4,121.86170000000298,12,1,0,Temporal,4,Silent,4,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,SISTER,"temporal, read silently, Varied",27,7,5,5,123.09120000000298,12,1,0,Temporal,5,Silent,5,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,SKETCH,"temporal, read silently, Varied",27,9,6,6,124.25109999999404,12,1,0,Temporal,6,Silent,6,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,SPOON,"temporal, read silently, Varied",27,10,7,7,125.47559999999405,12,1,0,Temporal,7,Silent,7,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,TRUCK,"temporal, read silently, Varied",27,1,8,8,126.659,12,1,0,Temporal,8,Silent,8,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,TUBA,"temporal, read silently, Varied",27,12,9,9,127.96009999999404,12,1,0,Temporal,9,Silent,9,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,VENUS,"temporal, read silently, Varied",27,5,10,10,129.34159999999403,12,1,0,Temporal,10,Silent,10,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,VICTIM,"temporal, read silently, Varied",27,8,11,11,130.67040000000597,12,1,0,Temporal,11,Silent,11,Varied
A2E65N4I27XIXQ:3QHK8ZVMINPIXND8W7ICEW8OTUGLBB,YACHT,"temporal, read silently, Varied",27,4,12,12,132.15109999999405,12,1,0,Temporal,12,Silent,12,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,APE,"spatial, read aloud, Varied",1,8,1,8,11.42189999999851,12,1,0,Spatial,8,Aloud,1,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,GEESE,"spatial, read aloud, Varied",1,1,2,1,24.28260000000149,12,1,0,Spatial,1,Aloud,2,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,HOUSE,"spatial, read aloud, Varied",1,7,3,7,31.67039999999851,12,1,0,Spatial,7,Aloud,3,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,HUT,"spatial, read aloud, Varied",1,11,4,11,42.214,12,1,0,Spatial,11,Aloud,4,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,KITE,"spatial, read aloud, Varied",1,12,5,12,49.37710000000149,12,1,0,Spatial,12,Aloud,5,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,RAKE,"spatial, read aloud, Varied",1,4,6,4,55.491,12,1,0,Spatial,4,Aloud,6,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SKATE,"spatial, read aloud, Varied",1,2,7,2,60.60089999999851,12,1,0,Spatial,2,Aloud,7,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SOCK,"spatial, read aloud, Varied",1,9,8,9,67.7676,12,1,0,Spatial,9,Aloud,8,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,STREET,"spatial, read aloud, Varied",1,5,9,5,72.8694,12,1,0,Spatial,5,Aloud,9,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,TAIL,"spatial, read aloud, Varied",1,6,10,6,81.823,12,1,0,Spatial,6,Aloud,10,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,VAULT,"spatial, read aloud, Varied",1,3,11,3,87.90379999999702,12,1,0,Spatial,3,Aloud,11,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,WEB,"spatial, read aloud, Varied",1,10,12,10,93.97739999999851,12,1,0,Spatial,10,Aloud,12,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,CARD,"spatial, read aloud, Varied",2,5,1,5,11.00189999999851,12,1,0,Spatial,5,Aloud,1,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,CAVE,"spatial, read aloud, Varied",2,9,2,9,23.07129999999702,12,1,0,Spatial,9,Aloud,2,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,LAND,"spatial, read aloud, Varied",2,2,3,2,29.60769999999553,12,1,0,Spatial,2,Aloud,3,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,MAP,"spatial, read aloud, Varied",2,12,4,12,54.19819999999553,12,1,0,Spatial,12,Aloud,4,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,NAIL,"spatial, read aloud, Varied",2,7,5,7,69.04079999999702,12,1,0,Spatial,7,Aloud,5,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,PLANT,"spatial, read aloud, Varied",2,1,6,1,82.08479999999702,12,1,0,Spatial,1,Aloud,6,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,POOL,"spatial, read aloud, Varied",2,4,7,4,88.138,12,1,0,Spatial,4,Aloud,7,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,ROPE,"spatial, read aloud, Varied",2,10,8,10,96.26639999999851,12,1,0,Spatial,10,Aloud,8,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SEA,"spatial, read aloud, Varied",2,8,9,8,105.77229999999702,12,1,0,Spatial,8,Aloud,9,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SKY,"spatial, read aloud, Varied",2,3,10,3,112.81719999999552,12,1,0,Spatial,3,Aloud,10,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SPEAR,"spatial, read aloud, Varied",2,11,11,11,119.47559999999405,12,1,0,Spatial,11,Aloud,11,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,TOY,"spatial, read aloud, Varied",2,6,12,6,125.45959999999404,12,1,0,Spatial,6,Aloud,12,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,BENCH,"spatial, read aloud, Varied",3,5,1,5,11.79089999999851,12,1,0,Spatial,5,Aloud,1,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,BROOM,"spatial, read aloud, Varied",3,4,2,4,20.29189999999851,12,1,0,Spatial,4,Aloud,2,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,CHIEF,"spatial, read aloud, Varied",3,11,3,11,26.13969999999553,12,1,0,Spatial,11,Aloud,3,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,FAN,"spatial, read aloud, Varied",3,12,4,12,32.0995,12,1,0,Spatial,12,Aloud,4,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,LAWN,"spatial, read aloud, Varied",3,10,5,10,37.06439999999851,12,1,0,Spatial,10,Aloud,5,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,PIPE,"spatial, read aloud, Varied",3,9,6,9,44.139,12,1,0,Spatial,9,Aloud,6,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,PIT,"spatial, read aloud, Varied",3,2,7,2,49.03239999999851,12,1,0,Spatial,2,Aloud,7,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,RICE,"spatial, read aloud, Varied",3,7,8,7,57.09119999999553,12,1,0,Spatial,7,Aloud,8,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SMILE,"spatial, read aloud, Varied",3,1,9,1,65.33779999999702,12,1,0,Spatial,1,Aloud,9,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,STAIR,"spatial, read aloud, Varied",3,6,10,6,73.15360000000149,12,1,0,Spatial,6,Aloud,10,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,STICK,"spatial, read aloud, Varied",3,8,11,8,166.90029999999703,12,1,0,Spatial,8,Aloud,11,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,WAVE,"spatial, read aloud, Varied",3,3,12,3,172.41619999999554,12,1,0,Spatial,3,Aloud,12,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,DAISY,"spatial, read aloud, Varied",4,7,1,7,16.88620000000298,12,1,0,Spatial,7,Aloud,1,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,DOLPHIN,"spatial, read aloud, Varied",4,2,2,2,110.1306000000015,12,1,0,Spatial,2,Aloud,2,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,HANDBAG,"spatial, read aloud, Varied",4,1,3,1,115.58640000000597,12,1,0,Spatial,1,Aloud,3,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,HEART,"spatial, read aloud, Varied",4,9,4,9,121.22470000000298,12,1,0,Spatial,9,Aloud,4,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,LEG,"spatial, read aloud, Varied",4,10,5,10,126.92180000000447,12,1,0,Spatial,10,Aloud,5,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,MISTER,"spatial, read aloud, Varied",4,3,6,3,132.5145,12,1,0,Spatial,3,Aloud,6,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,PERMIT,"spatial, read aloud, Varied",4,4,7,4,137.1591000000015,12,1,0,Spatial,4,Aloud,7,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SHOVEL,"spatial, read aloud, Varied",4,8,8,8,145.82530000000446,12,1,0,Spatial,8,Aloud,8,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,SNAIL,"spatial, read aloud, Varied",4,11,9,11,161.9046000000015,12,1,0,Spatial,11,Aloud,9,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,TOURIST,"spatial, read aloud, Varied",4,5,10,5,209.45520000000298,12,1,0,Spatial,5,Aloud,10,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,TUNNEL,"spatial, read aloud, Varied",4,6,11,6,213.9942,12,1,0,Spatial,6,Aloud,11,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,TUTU,"spatial, read aloud, Varied",4,12,12,12,215.58280000000448,12,1,0,Spatial,12,Aloud,12,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,CANAL,"spatial, read aloud, Varied",5,11,1,11,18.68629999999702,12,1,0,Spatial,11,Aloud,1,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,COMET,"spatial, read aloud, Varied",5,9,2,9,23.662,12,1,0,Spatial,9,Aloud,2,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,COUNTY,"spatial, read aloud, Varied",5,4,3,4,41.9585,12,1,0,Spatial,4,Aloud,3,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,DANCER,"spatial, read aloud, Varied",5,12,4,12,49.63969999999553,12,1,0,Spatial,12,Aloud,4,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,FILM,"spatial, read aloud, Varied",5,10,5,10,55.50839999999851,12,1,0,Spatial,10,Aloud,5,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,FIREMAN,"spatial, read aloud, Varied",5,7,6,7,63.492,12,1,0,Spatial,7,Aloud,6,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,GAVEL,"spatial, read aloud, Varied",5,2,7,2,68.53,12,1,0,Spatial,2,Aloud,7,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,IGLOO,"spatial, read aloud, Varied",5,8,8,8,74.94079999999703,12,1,0,Spatial,8,Aloud,8,Varied
A2EBRQ70UDVAU2:30LSNF239V2MJ956SBSOLNDSFCXI2X,LION,"spatial, read aloud, Varied",5,1,9,1,79.02719999999553,12,1,0,Spatial,1,Aloud,9,Varied
